place,id
Larkana ,25450
Tennessee ,7777
Indiana ,886
Santa Catarina ,1196
Eastern Cape ,3701
Rivers ,196
Liverpool ,44249
Shenyang ,54816
Luoyang ,12818
Bijie ,12639
GoiÃ¡s ,1183
Shantou ,59237
Puebla ,1728
Madrid ,55807
Nashik ,20203
Massachusetts ,3233
Hangzhou ,61191
Amsterdam ,43987
Jerusalem ,61713
Vlaanderen ,1877
DURGAPUR ,58628
Libya ,3176
Rio de Janeiro ,11029
Jordan ,1791
Western Cape ,3758
Santiago ,67279
Ash Sharqiyah ,2813
Kuala Lumpur ,64732
Dallas ,62825
Pashchim Medinipur ,19222
Hefei ,12684
El Salvador ,1565
Casablanca ,61852
Razavi Khorasan ,2831
Xi'an ,61319
Missouri ,893
Bauchi ,637
Guanajuato ,1600
Jieyang ,8861
Nicaragua ,1205
Taizhou ,8849
Peshawar ,27953
Khartoum ,480
Sierra Leone ,245
Qinghai ,2819
Maoming ,8862
Selangor ,1057
Ayeyarwady ,915
Malakand ,27940
Houston ,62721
