place,id
Benue ,398
Kinshasa ,63888
Lu'an ,12686
Mirpur Khas ,25453
Sagaing ,919
Kancheepuram ,19227
Colorado ,3243
Muzaffarpur ,19364
Nanchang ,12720
Huizhou ,8859
Xiangfan ,12734
Jingzhou ,12697
Huanggang ,12695
Mymensingh ,3786
Slovakia ,2613
Delta ,198
Chiapas ,1580
Purba Medinipur ,19401
Anqing ,12680
Finland ,2664
Borno ,638
Aleppo ,2901
Hokkaido ,2627
Mazowieckie ,2157
Qiqihar ,12997
Scotland ,2611
Comunidad Valenciana ,3036
Suzhou ,12746
East Godavari ,19232
Distrito Capital ,6769
Libertador ,40243
Victoria ,3285
Yuncheng ,12789
Niger ,404
Dazhou ,12738
Ankara ,2101
Anambra ,131
Krasnodar ,2209
Monterrey ,63212
Bagmati ,25490
Weinan ,12768
Sud-Kivu ,89
Tigray ,464
KasaÃ¯-Central ,542
Alger ,56127
Zibo ,12787
Guntur ,20174
Nadia ,19400
Anyang ,12753
Akwa Ibom ,130
